2024-04-16_03:16:00.944039, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is neutral.
2024-04-16_03:17:58.250972, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is surprise.
2024-04-16_03:17:58.417747, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is surprise.
2024-04-16_03:17:58.585089, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is surprise.
2024-04-16_03:17:58.750437, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is surprise.
2024-04-16_03:17:58.925029, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is neutral.
2024-04-16_03:17:59.089209, The student is not leaning forward, not making eye contact, smiling, and displaying open posture, current expression is sympathetic.
2024-04-16_03:17:59.267847, The student is not leaning forward, not making eye contact, smiling, and displaying open posture, current expression is sympathetic.
2024-04-16_03:17:59.564471, The student is not leaning forward, not making eye contact, smiling, and displaying open posture, current expression is sympathetic.
2024-04-16_03:17:59.737308, The student is not leaning forward, making eye contact, smiling, and displaying open posture, current expression is sympathetic.
2024-04-16_03:17:59.900319, The student is not leaning forward, making eye contact, not smiling, and displaying open posture, current expression is neutral.
2024-04-16_03:18:00.064326, The student is not leaning forward, making eye contact, not smiling, and displaying open posture, current expression is neutral.
2024-04-16_03:18:00.231705, The student is not leaning forward, making eye contact, not smiling, and displaying open posture, current expression is neutral.
2024-04-16_03:18:00.401842, The student is not leaning forward, making eye contact, not smiling, and displaying open posture, current expression is neutral.
2024-04-16_03:18:00.562184, The student is not leaning forward, making eye contact, not smiling, and displaying open posture, current expression is neutral.
2024-04-16_03:18:00.719721, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is neutral.
2024-04-16_03:18:00.890671, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is surprise.
2024-04-16_03:18:01.057640, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is neutral.
2024-04-16_03:18:01.220123, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is neutral.
2024-04-16_03:18:01.392850, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is neutral.
2024-04-16_03:18:01.718271, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is neutral.
2024-04-16_03:18:01.898275, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is neutral.
2024-04-16_03:18:02.060353, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is neutral.
2024-04-16_03:18:02.230050, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is neutral.
2024-04-16_03:18:02.393467, The student is not leaning forward, making eye contact, not smiling, and displaying open posture, current expression is neutral.
2024-04-16_03:18:02.552527, The student is not leaning forward, making eye contact, not smiling, and displaying open posture, current expression is neutral.
2024-04-16_03:18:02.723304, The student is not leaning forward, making eye contact, not smiling, and displaying open posture, current expression is neutral.
