2024-04-16_02:00:42.717356, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:07:53.696812, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:07:53.791320, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:07:53.894956, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:07:53.994082, The student is leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:07:54.093393, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:07:54.176381, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:07:54.267578, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:07:54.333469, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:07:54.425051, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:07:54.496389, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:07:54.594435, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:07:54.668869, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:07:54.736618, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:07:54.802219, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:07:54.868746, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:07:54.938719, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:07:55.037909, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:07:55.133165, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:07:55.202712, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:07:55.294406, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:07:55.365767, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:07:55.429527, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:07:55.529773, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:07:55.630430, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:07:55.723627, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:07:55.821060, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:07:55.897185, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:07:55.998465, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:07:56.092798, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
